date_case,pref_no,pref,newcases,cumcases,death,cumdeath
2020/11/6,36,“¿“‡Œ§,3,167,0,9
2020/11/7,36,“¿“‡Œ§,0,167,0,9
2020/11/8,36,“¿“‡Œ§,0,167,0,9
2020/11/9,36,“¿“‡Œ§,1,168,0,9
2020/11/10,36,“¿“‡Œ§,2,170,0,9
2020/11/11,36,“¿“‡Œ§,0,170,0,9
2020/11/12,36,“¿“‡Œ§,0,170,0,9
2020/11/13,36,“¿“‡Œ§,0,170,0,9
2020/11/14,36,“¿“‡Œ§,1,171,0,9
2020/11/15,36,“¿“‡Œ§,0,171,0,9
2020/11/16,36,“¿“‡Œ§,0,171,0,9
2020/11/17,36,“¿“‡Œ§,2,173,0,9
2020/11/18,36,“¿“‡Œ§,1,174,0,9
2020/11/19,36,“¿“‡Œ§,1,175,0,9
2020/11/20,36,“¿“‡Œ§,1,176,0,9
2020/11/21,36,“¿“‡Œ§,2,178,0,9
2020/11/22,36,“¿“‡Œ§,1,179,0,9
2020/11/23,36,“¿“‡Œ§,0,179,0,9
2020/11/24,36,“¿“‡Œ§,0,179,0,9
2020/11/25,36,“¿“‡Œ§,0,179,0,9
2020/11/26,36,“¿“‡Œ§,1,180,0,9
2020/11/27,36,“¿“‡Œ§,1,181,0,9
2020/11/28,36,“¿“‡Œ§,0,181,0,9
2020/11/29,36,“¿“‡Œ§,0,181,0,9
2020/11/30,36,“¿“‡Œ§,0,181,0,9
2020/12/1,36,“¿“‡Œ§,0,181,0,9
2020/12/2,36,“¿“‡Œ§,0,181,0,9
2020/12/3,36,“¿“‡Œ§,1,182,0,9
2020/12/4,36,“¿“‡Œ§,2,184,0,9
2020/12/5,36,“¿“‡Œ§,1,185,0,9
2020/12/6,36,“¿“‡Œ§,0,185,0,9
2020/12/7,36,“¿“‡Œ§,0,185,0,9
2020/12/8,36,“¿“‡Œ§,2,187,0,9
2020/12/9,36,“¿“‡Œ§,0,187,0,9
2020/12/10,36,“¿“‡Œ§,0,187,0,9
2020/12/11,36,“¿“‡Œ§,0,187,0,9
2020/12/12,36,“¿“‡Œ§,0,187,0,9
2020/12/13,36,“¿“‡Œ§,0,187,0,9
2020/12/14,36,“¿“‡Œ§,0,187,0,9
2020/12/15,36,“¿“‡Œ§,0,187,0,9
2020/12/16,36,“¿“‡Œ§,1,188,0,9
2020/12/17,36,“¿“‡Œ§,0,188,0,9
2020/12/18,36,“¿“‡Œ§,0,188,0,9
2020/12/19,36,“¿“‡Œ§,1,189,0,9
2020/12/20,36,“¿“‡Œ§,2,191,0,9
2020/12/21,36,“¿“‡Œ§,1,192,0,9
2020/12/22,36,“¿“‡Œ§,0,192,0,9
2020/12/23,36,“¿“‡Œ§,2,194,0,9
2020/12/24,36,“¿“‡Œ§,1,195,0,9
2020/12/25,36,“¿“‡Œ§,0,195,0,9
2020/12/26,36,“¿“‡Œ§,0,195,0,9
2020/12/27,36,“¿“‡Œ§,0,195,0,9
2020/12/28,36,“¿“‡Œ§,0,195,0,9
2020/12/29,36,“¿“‡Œ§,0,195,0,9
2020/12/30,36,“¿“‡Œ§,1,196,0,9
2020/12/31,36,“¿“‡Œ§,2,198,0,9
2021/1/1,36,“¿“‡Œ§,1,199,0,9
2021/1/2,36,“¿“‡Œ§,0,199,0,9
2021/1/3,36,“¿“‡Œ§,0,199,0,9
2021/1/4,36,“¿“‡Œ§,5,204,0,9
2021/1/5,36,“¿“‡Œ§,5,209,0,9
2021/1/6,36,“¿“‡Œ§,7,216,0,9
2021/1/7,36,“¿“‡Œ§,0,216,0,9
2021/1/8,36,“¿“‡Œ§,5,221,0,9
2021/1/9,36,“¿“‡Œ§,5,226,0,9
2021/1/10,36,“¿“‡Œ§,3,229,0,9
2021/1/11,36,“¿“‡Œ§,1,230,0,9
2021/1/12,36,“¿“‡Œ§,35,265,0,9
2021/1/13,36,“¿“‡Œ§,3,268,0,9
2021/1/14,36,“¿“‡Œ§,4,272,0,9
2021/1/15,36,“¿“‡Œ§,12,284,0,9
2021/1/16,36,“¿“‡Œ§,3,287,0,9
2021/1/17,36,“¿“‡Œ§,4,291,0,9
2021/1/18,36,“¿“‡Œ§,6,297,1,10
2021/1/19,36,“¿“‡Œ§,8,305,0,10
2021/1/20,36,“¿“‡Œ§,23,328,0,10
2021/1/21,36,“¿“‡Œ§,10,338,1,11
2021/1/22,36,“¿“‡Œ§,12,350,0,11
2021/1/23,36,“¿“‡Œ§,9,359,1,12
2021/1/24,36,“¿“‡Œ§,4,363,0,12
2021/1/25,36,“¿“‡Œ§,5,368,1,13
2021/1/26,36,“¿“‡Œ§,3,371,0,13
2021/1/27,36,“¿“‡Œ§,4,375,0,13
2021/1/28,36,“¿“‡Œ§,7,382,0,13
2021/1/29,36,“¿“‡Œ§,1,383,1,14
2021/1/30,36,“¿“‡Œ§,1,384,0,14
2021/1/31,36,“¿“‡Œ§,1,385,0,14
2021/2/1,36,“¿“‡Œ§,1,386,0,14
2021/2/2,36,“¿“‡Œ§,3,389,0,14
2021/2/3,36,“¿“‡Œ§,0,389,1,15
2021/2/4,36,“¿“‡Œ§,3,392,0,15
2021/2/5,36,“¿“‡Œ§,0,392,0,15
2021/2/6,36,“¿“‡Œ§,2,394,0,15
2021/2/7,36,“¿“‡Œ§,1,395,0,15
2021/2/8,36,“¿“‡Œ§,0,395,0,15
2021/2/9,36,“¿“‡Œ§,2,397,0,15
2021/2/10,36,“¿“‡Œ§,21,418,0,15
2021/2/11,36,“¿“‡Œ§,1,419,0,15
2021/2/12,36,“¿“‡Œ§,4,423,0,15
2021/2/13,36,“¿“‡Œ§,1,424,0,15
2021/2/14,36,“¿“‡Œ§,2,426,0,15
2021/2/15,36,“¿“‡Œ§,4,430,0,15
2021/2/16,36,“¿“‡Œ§,7,437,0,15
2021/2/17,36,“¿“‡Œ§,4,441,1,16
2021/2/18,36,“¿“‡Œ§,3,444,0,16
2021/2/19,36,“¿“‡Œ§,2,446,0,16
2021/2/20,36,“¿“‡Œ§,1,447,0,16
2021/2/21,36,“¿“‡Œ§,0,447,0,16
2021/2/22,36,“¿“‡Œ§,0,447,0,16
2021/2/23,36,“¿“‡Œ§,0,447,0,16
2021/2/24,36,“¿“‡Œ§,1,448,0,16
2021/2/25,36,“¿“‡Œ§,1,449,0,16
2021/2/26,36,“¿“‡Œ§,1,450,0,16
2021/2/27,36,“¿“‡Œ§,0,450,0,16
2021/2/28,36,“¿“‡Œ§,2,452,0,16
2021/3/1,36,“¿“‡Œ§,0,452,0,16
2021/3/2,36,“¿“‡Œ§,0,452,0,16
2021/3/3,36,“¿“‡Œ§,1,453,0,16
2021/3/4,36,“¿“‡Œ§,4,457,0,16
2021/3/5,36,“¿“‡Œ§,3,460,0,16
2021/3/6,36,“¿“‡Œ§,1,461,0,16
2021/3/7,36,“¿“‡Œ§,0,461,0,16
2021/3/8,36,“¿“‡Œ§,0,461,0,16
2021/3/9,36,“¿“‡Œ§,0,461,1,17
2021/3/10,36,“¿“‡Œ§,0,461,0,17
2021/3/11,36,“¿“‡Œ§,1,462,0,17
2021/3/12,36,“¿“‡Œ§,2,464,1,18
2021/3/13,36,“¿“‡Œ§,0,464,0,18
2021/3/14,36,“¿“‡Œ§,0,464,0,18
2021/3/15,36,“¿“‡Œ§,0,464,0,18
2021/3/16,36,“¿“‡Œ§,0,464,0,18
2021/3/17,36,“¿“‡Œ§,0,464,0,18
2021/3/18,36,“¿“‡Œ§,2,466,0,18
2021/3/19,36,“¿“‡Œ§,0,466,0,18
2021/3/20,36,“¿“‡Œ§,0,466,0,18
2021/3/21,36,“¿“‡Œ§,2,468,0,18
2021/3/22,36,“¿“‡Œ§,3,471,0,18
2021/3/23,36,“¿“‡Œ§,2,473,0,18
2021/3/24,36,“¿“‡Œ§,6,479,0,18
2021/3/25,36,“¿“‡Œ§,19,498,0,18
2021/3/26,36,“¿“‡Œ§,6,504,0,18
2021/3/27,36,“¿“‡Œ§,10,514,0,18
2021/3/28,36,“¿“‡Œ§,3,517,0,18
2021/3/29,36,“¿“‡Œ§,9,526,0,18
2021/3/30,36,“¿“‡Œ§,1,527,0,18
2021/3/31,36,“¿“‡Œ§,8,535,0,18
2021/4/1,36,“¿“‡Œ§,11,546,0,18
2021/4/2,36,“¿“‡Œ§,16,562,0,18
2021/4/3,36,“¿“‡Œ§,10,572,0,18
2021/4/4,36,“¿“‡Œ§,14,586,1,19
2021/4/5,36,“¿“‡Œ§,7,593,0,19
2021/4/6,36,“¿“‡Œ§,12,605,0,19
2021/4/7,36,“¿“‡Œ§,19,624,1,20
2021/4/8,36,“¿“‡Œ§,15,639,1,21
2021/4/9,36,“¿“‡Œ§,17,656,1,22
2021/4/10,36,“¿“‡Œ§,21,677,0,22
2021/4/11,36,“¿“‡Œ§,16,693,0,22
2021/4/12,36,“¿“‡Œ§,20,713,0,22
2021/4/13,36,“¿“‡Œ§,23,736,2,24
2021/4/14,36,“¿“‡Œ§,25,761,0,24
2021/4/15,36,“¿“‡Œ§,30,791,1,25
2021/4/16,36,“¿“‡Œ§,30,821,0,25
2021/4/17,36,“¿“‡Œ§,44,865,0,25
2021/4/18,36,“¿“‡Œ§,38,903,1,26
2021/4/19,36,“¿“‡Œ§,36,939,1,27
2021/4/20,36,“¿“‡Œ§,25,964,1,28
2021/4/21,36,“¿“‡Œ§,36,1000,0,28
2021/4/22,36,“¿“‡Œ§,34,1034,1,29
2021/4/23,36,“¿“‡Œ§,34,1068,2,31
2021/4/24,36,“¿“‡Œ§,47,1115,1,32
2021/4/25,36,“¿“‡Œ§,44,1159,3,35
2021/4/26,36,“¿“‡Œ§,29,1188,2,37
2021/4/27,36,“¿“‡Œ§,15,1203,1,38
2021/4/28,36,“¿“‡Œ§,21,1224,1,39
2021/4/29,36,“¿“‡Œ§,46,1270,3,42
2021/4/30,36,“¿“‡Œ§,25,1295,1,43
2021/5/1,36,“¿“‡Œ§,24,1319,0,43
2021/5/2,36,“¿“‡Œ§,20,1339,1,44
2021/5/3,36,“¿“‡Œ§,60,1399,3,47
2021/5/4,36,“¿“‡Œ§,11,1410,0,47
2021/5/5,36,“¿“‡Œ§,11,1421,0,47
2021/5/6,36,“¿“‡Œ§,9,1430,0,47
2021/5/7,36,“¿“‡Œ§,12,1442,1,48
2021/5/8,36,“¿“‡Œ§,21,1463,2,50
2021/5/9,36,“¿“‡Œ§,16,1479,1,51
2021/5/10,36,“¿“‡Œ§,14,1493,0,51
2021/5/11,36,“¿“‡Œ§,13,1506,1,52
2021/5/12,36,“¿“‡Œ§,20,1526,0,52
2021/5/13,36,“¿“‡Œ§,16,1542,2,54
2021/5/14,36,“¿“‡Œ§,7,1549,0,54
2021/5/15,36,“¿“‡Œ§,9,1558,1,55
2021/5/16,36,“¿“‡Œ§,13,1571,1,56
2021/5/17,36,“¿“‡Œ§,14,1585,0,56
2021/5/18,36,“¿“‡Œ§,5,1590,2,58
2021/5/19,36,“¿“‡Œ§,5,1595,0,58
2021/5/20,36,“¿“‡Œ§,4,1599,0,58
2021/5/21,36,“¿“‡Œ§,7,1606,1,59
2021/5/22,36,“¿“‡Œ§,7,1613,1,60
2021/5/23,36,“¿“‡Œ§,5,1618,1,61
2021/5/24,36,“¿“‡Œ§,5,1623,0,61
2021/5/25,36,“¿“‡Œ§,1,1624,0,61
2021/5/26,36,“¿“‡Œ§,1,1625,0,61
2021/5/27,36,“¿“‡Œ§,2,1627,0,61
2021/5/28,36,“¿“‡Œ§,1,1628,0,61
2021/5/29,36,“¿“‡Œ§,2,1630,0,61
2021/5/30,36,“¿“‡Œ§,1,1631,0,61
2021/5/31,36,“¿“‡Œ§,0,1631,0,61
2021/6/1,36,“¿“‡Œ§,0,1631,0,61
2021/6/2,36,“¿“‡Œ§,1,1632,0,61
2021/6/3,36,“¿“‡Œ§,0,1632,1,62
2021/6/4,36,“¿“‡Œ§,1,1633,0,62
2021/6/5,36,“¿“‡Œ§,3,1636,1,63
2021/6/6,36,“¿“‡Œ§,0,1636,0,63
2021/6/7,36,“¿“‡Œ§,0,1636,0,63
2021/6/8,36,“¿“‡Œ§,0,1636,0,63
2021/6/9,36,“¿“‡Œ§,0,1636,0,63
2021/6/10,36,“¿“‡Œ§,0,1636,0,63
2021/6/11,36,“¿“‡Œ§,3,1639,0,63
2021/6/12,36,“¿“‡Œ§,2,1641,0,63
2021/6/13,36,“¿“‡Œ§,5,1646,0,63
2021/6/14,36,“¿“‡Œ§,0,1646,0,63
2021/6/15,36,“¿“‡Œ§,1,1647,0,63
2021/6/16,36,“¿“‡Œ§,3,1650,0,63
2021/6/17,36,“¿“‡Œ§,0,1650,0,63
2021/6/18,36,“¿“‡Œ§,0,1650,0,63
2021/6/19,36,“¿“‡Œ§,0,1650,0,63
2021/6/20,36,“¿“‡Œ§,0,1650,0,63
2021/6/21,36,“¿“‡Œ§,2,1652,0,63
2021/6/22,36,“¿“‡Œ§,1,1653,0,63
2021/6/23,36,“¿“‡Œ§,0,1653,0,63
2021/6/24,36,“¿“‡Œ§,1,1654,0,63
2021/6/25,36,“¿“‡Œ§,0,1654,0,63
2021/6/26,36,“¿“‡Œ§,1,1655,0,63
2021/6/27,36,“¿“‡Œ§,0,1655,0,63
2021/6/28,36,“¿“‡Œ§,0,1655,0,63
2021/6/29,36,“¿“‡Œ§,1,1656,0,63
2021/6/30,36,“¿“‡Œ§,0,1656,0,63
2021/7/1,36,“¿“‡Œ§,0,1656,0,63
2021/7/2,36,“¿“‡Œ§,0,1656,0,63
2021/7/3,36,“¿“‡Œ§,1,1657,0,63
2021/7/4,36,“¿“‡Œ§,0,1657,0,63
2021/7/5,36,“¿“‡Œ§,0,1657,0,63
2021/7/6,36,“¿“‡Œ§,1,1658,0,63
2021/7/7,36,“¿“‡Œ§,0,1658,0,63
2021/7/8,36,“¿“‡Œ§,0,1658,0,63
2021/7/9,36,“¿“‡Œ§,2,1660,0,63
2021/7/10,36,“¿“‡Œ§,1,1661,0,63
2021/7/11,36,“¿“‡Œ§,5,1666,0,63
2021/7/12,36,“¿“‡Œ§,0,1666,0,63
2021/7/13,36,“¿“‡Œ§,2,1668,0,63
2021/7/14,36,“¿“‡Œ§,5,1673,0,63
2021/7/15,36,“¿“‡Œ§,2,1675,0,63
2021/7/16,36,“¿“‡Œ§,4,1679,0,63
2021/7/17,36,“¿“‡Œ§,13,1692,0,63
2021/7/18,36,“¿“‡Œ§,8,1700,0,63
2021/7/19,36,“¿“‡Œ§,5,1705,0,63
2021/7/20,36,“¿“‡Œ§,6,1711,0,63
2021/7/21,36,“¿“‡Œ§,5,1716,0,63
2021/7/22,36,“¿“‡Œ§,5,1721,0,63
2021/7/23,36,“¿“‡Œ§,8,1729,0,63
2021/7/24,36,“¿“‡Œ§,5,1734,0,63
2021/7/25,36,“¿“‡Œ§,4,1738,0,63
2021/7/26,36,“¿“‡Œ§,3,1741,0,63
2021/7/27,36,“¿“‡Œ§,7,1748,0,63
2021/7/28,36,“¿“‡Œ§,7,1755,0,63
2021/7/29,36,“¿“‡Œ§,7,1762,0,63
2021/7/30,36,“¿“‡Œ§,16,1778,0,63
2021/7/31,36,“¿“‡Œ§,10,1788,0,63
2021/8/1,36,“¿“‡Œ§,5,1793,0,63
2021/8/2,36,“¿“‡Œ§,11,1804,0,63
2021/8/3,36,“¿“‡Œ§,7,1811,0,63
2021/8/4,36,“¿“‡Œ§,11,1822,0,63
2021/8/5,36,“¿“‡Œ§,12,1834,0,63
2021/8/6,36,“¿“‡Œ§,5,1839,0,63
2021/8/7,36,“¿“‡Œ§,9,1848,0,63
2021/8/8,36,“¿“‡Œ§,9,1857,0,63
2021/8/9,36,“¿“‡Œ§,6,1863,0,63
2021/8/10,36,“¿“‡Œ§,8,1871,0,63
2021/8/11,36,“¿“‡Œ§,5,1876,0,63
2021/8/12,36,“¿“‡Œ§,11,1887,0,63
2021/8/13,36,“¿“‡Œ§,19,1906,0,63
2021/8/14,36,“¿“‡Œ§,17,1923,0,63
2021/8/15,36,“¿“‡Œ§,19,1942,0,63
2021/8/16,36,“¿“‡Œ§,19,1961,0,63
2021/8/17,36,“¿“‡Œ§,36,1997,0,63
2021/8/18,36,“¿“‡Œ§,37,2034,0,63
2021/8/19,36,“¿“‡Œ§,52,2086,0,63
2021/8/20,36,“¿“‡Œ§,28,2114,0,63
2021/8/21,36,“¿“‡Œ§,54,2168,0,63
2021/8/22,36,“¿“‡Œ§,55,2223,0,63
2021/8/23,36,“¿“‡Œ§,47,2270,0,63
2021/8/24,36,“¿“‡Œ§,49,2319,0,63
2021/8/25,36,“¿“‡Œ§,56,2375,0,63
2021/8/26,36,“¿“‡Œ§,64,2439,0,63
2021/8/27,36,“¿“‡Œ§,60,2499,0,63
2021/8/28,36,“¿“‡Œ§,50,2549,0,63
2021/8/29,36,“¿“‡Œ§,59,2608,0,63
2021/8/30,36,“¿“‡Œ§,52,2660,0,63
2021/8/31,36,“¿“‡Œ§,39,2699,0,63
2021/9/1,36,“¿“‡Œ§,48,2747,0,63
2021/9/2,36,“¿“‡Œ§,44,2791,0,63
2021/9/3,36,“¿“‡Œ§,34,2825,1,64
2021/9/4,36,“¿“‡Œ§,25,2850,0,64
2021/9/5,36,“¿“‡Œ§,30,2880,0,64
2021/9/6,36,“¿“‡Œ§,32,2912,0,64
2021/9/7,36,“¿“‡Œ§,30,2942,0,64
2021/9/8,36,“¿“‡Œ§,28,2970,0,64
2021/9/9,36,“¿“‡Œ§,40,3010,0,64
2021/9/10,36,“¿“‡Œ§,36,3046,0,64
2021/9/11,36,“¿“‡Œ§,29,3075,0,64
2021/9/12,36,“¿“‡Œ§,26,3101,0,64
2021/9/13,36,“¿“‡Œ§,13,3114,0,64
2021/9/14,36,“¿“‡Œ§,15,3129,0,64
2021/9/15,36,“¿“‡Œ§,19,3148,0,64
2021/9/16,36,“¿“‡Œ§,9,3157,0,64
2021/9/17,36,“¿“‡Œ§,16,3173,0,64
2021/9/18,36,“¿“‡Œ§,9,3182,0,64
2021/9/19,36,“¿“‡Œ§,7,3189,0,64
2021/9/20,36,“¿“‡Œ§,9,3198,0,64
2021/9/21,36,“¿“‡Œ§,4,3202,0,64
2021/9/22,36,“¿“‡Œ§,4,3206,0,64
2021/9/23,36,“¿“‡Œ§,10,3216,0,64
2021/9/24,36,“¿“‡Œ§,4,3220,0,64
2021/9/25,36,“¿“‡Œ§,9,3229,0,64
2021/9/26,36,“¿“‡Œ§,4,3233,0,64
2021/9/27,36,“¿“‡Œ§,1,3234,0,64
2021/9/28,36,“¿“‡Œ§,2,3236,0,64
2021/9/29,36,“¿“‡Œ§,12,3248,0,64
2021/9/30,36,“¿“‡Œ§,5,3253,0,64
2021/10/1,36,“¿“‡Œ§,3,3256,0,64
2021/10/2,36,“¿“‡Œ§,2,3258,0,64
2021/10/3,36,“¿“‡Œ§,5,3263,0,64
2021/10/4,36,“¿“‡Œ§,3,3266,0,64
2021/10/5,36,“¿“‡Œ§,6,3272,1,65
2021/10/6,36,“¿“‡Œ§,1,3273,0,65
2021/10/7,36,“¿“‡Œ§,1,3274,0,65
2021/10/8,36,“¿“‡Œ§,1,3275,0,65
2021/10/9,36,“¿“‡Œ§,2,3277,0,65
2021/10/10,36,“¿“‡Œ§,0,3277,0,65
2021/10/11,36,“¿“‡Œ§,1,3278,0,65
2021/10/12,36,“¿“‡Œ§,1,3279,0,65
2021/10/13,36,“¿“‡Œ§,0,3279,0,65
2021/10/14,36,“¿“‡Œ§,0,3279,0,65
2021/10/15,36,“¿“‡Œ§,1,3280,0,65
2021/10/16,36,“¿“‡Œ§,3,3283,0,65
2021/10/17,36,“¿“‡Œ§,0,3283,0,65
2021/10/18,36,“¿“‡Œ§,0,3283,0,65
2021/10/19,36,“¿“‡Œ§,0,3283,0,65
2021/10/20,36,“¿“‡Œ§,0,3283,0,65
2021/10/21,36,“¿“‡Œ§,0,3283,0,65
2021/10/22,36,“¿“‡Œ§,0,3283,0,65
2021/10/23,36,“¿“‡Œ§,1,3284,0,65
2021/10/24,36,“¿“‡Œ§,0,3284,0,65
2021/10/25,36,“¿“‡Œ§,0,3284,0,65
2021/10/26,36,“¿“‡Œ§,0,3284,0,65
2021/10/27,36,“¿“‡Œ§,0,3284,0,65
2021/10/28,36,“¿“‡Œ§,1,3285,0,65
2021/10/29,36,“¿“‡Œ§,0,3285,0,65
2021/10/30,36,“¿“‡Œ§,0,3285,0,65
2021/10/31,36,“¿“‡Œ§,1,3286,0,65
2021/11/1,36,“¿“‡Œ§,1,3287,0,65
2021/11/2,36,“¿“‡Œ§,0,3287,0,65
2021/11/3,36,“¿“‡Œ§,0,3287,0,65
2021/11/4,36,“¿“‡Œ§,0,3287,0,65
2021/11/5,36,“¿“‡Œ§,0,3287,0,65
2021/11/6,36,“¿“‡Œ§,0,3287,0,65
2021/11/7,36,“¿“‡Œ§,0,3287,0,65
2021/11/8,36,“¿“‡Œ§,0,3287,0,65
2021/11/9,36,“¿“‡Œ§,2,3289,0,65
2021/11/10,36,“¿“‡Œ§,0,3289,0,65
2021/11/11,36,“¿“‡Œ§,1,3290,0,65
2021/11/12,36,“¿“‡Œ§,0,3290,0,65
2021/11/13,36,“¿“‡Œ§,1,3291,0,65
2021/11/14,36,“¿“‡Œ§,0,3291,0,65
2021/11/15,36,“¿“‡Œ§,0,3291,0,65
2021/11/16,36,“¿“‡Œ§,0,3291,0,65
2021/11/17,36,“¿“‡Œ§,0,3291,0,65
2021/11/18,36,“¿“‡Œ§,0,3291,0,65
2021/11/19,36,“¿“‡Œ§,0,3291,0,65
2021/11/20,36,“¿“‡Œ§,0,3291,1,66
2021/11/21,36,“¿“‡Œ§,0,3291,0,66
2021/11/22,36,“¿“‡Œ§,0,3291,0,66
2021/11/23,36,“¿“‡Œ§,0,3291,0,66
2021/11/24,36,“¿“‡Œ§,0,3291,0,66
2021/11/25,36,“¿“‡Œ§,0,3291,0,66
2021/11/26,36,“¿“‡Œ§,0,3291,0,66
2021/11/27,36,“¿“‡Œ§,0,3291,0,66
2021/11/28,36,“¿“‡Œ§,0,3291,0,66
2021/11/29,36,“¿“‡Œ§,0,3291,0,66
2021/11/30,36,“¿“‡Œ§,0,3291,0,66
2021/12/1,36,“¿“‡Œ§,0,3291,0,66
2021/12/2,36,“¿“‡Œ§,0,3291,0,66
2021/12/3,36,“¿“‡Œ§,0,3291,0,66
2021/12/4,36,“¿“‡Œ§,0,3291,0,66
2021/12/5,36,“¿“‡Œ§,0,3291,0,66
2021/12/6,36,“¿“‡Œ§,0,3291,0,66
2021/12/7,36,“¿“‡Œ§,0,3291,0,66
2021/12/8,36,“¿“‡Œ§,0,3291,0,66
2021/12/9,36,“¿“‡Œ§,0,3291,0,66
2021/12/10,36,“¿“‡Œ§,0,3291,0,66
2021/12/11,36,“¿“‡Œ§,0,3291,0,66
2021/12/12,36,“¿“‡Œ§,0,3291,0,66
2021/12/13,36,“¿“‡Œ§,0,3291,0,66
2021/12/14,36,“¿“‡Œ§,0,3291,0,66
2021/12/15,36,“¿“‡Œ§,0,3291,0,66
2021/12/16,36,“¿“‡Œ§,0,3291,0,66
2021/12/17,36,“¿“‡Œ§,0,3291,0,66
2021/12/18,36,“¿“‡Œ§,0,3291,0,66
2021/12/19,36,“¿“‡Œ§,0,3291,0,66
2021/12/20,36,“¿“‡Œ§,0,3291,0,66
2021/12/21,36,“¿“‡Œ§,0,3291,0,66
2021/12/22,36,“¿“‡Œ§,0,3291,0,66
2021/12/23,36,“¿“‡Œ§,0,3291,0,66
2021/12/24,36,“¿“‡Œ§,0,3291,0,66
2021/12/25,36,“¿“‡Œ§,0,3291,0,66
2021/12/26,36,“¿“‡Œ§,0,3291,0,66
2021/12/27,36,“¿“‡Œ§,0,3291,0,66
2021/12/28,36,“¿“‡Œ§,0,3291,0,66
2021/12/29,36,“¿“‡Œ§,0,3291,0,66
2021/12/30,36,“¿“‡Œ§,0,3291,0,66
2021/12/31,36,“¿“‡Œ§,0,3291,0,66
2022/1/1,36,“¿“‡Œ§,0,3291,0,66
2022/1/2,36,“¿“‡Œ§,0,3291,0,66
2022/1/3,36,“¿“‡Œ§,1,3292,0,66
2022/1/4,36,“¿“‡Œ§,0,3292,0,66
2022/1/5,36,“¿“‡Œ§,1,3293,0,66
2022/1/6,36,“¿“‡Œ§,7,3300,0,66
2022/1/7,36,“¿“‡Œ§,8,3308,0,66
2022/1/8,36,“¿“‡Œ§,9,3317,0,66
2022/1/9,36,“¿“‡Œ§,8,3325,0,66
2022/1/10,36,“¿“‡Œ§,10,3335,0,66
2022/1/11,36,“¿“‡Œ§,9,3344,0,66
2022/1/12,36,“¿“‡Œ§,11,3355,0,66
2022/1/13,36,“¿“‡Œ§,48,3403,0,66
2022/1/14,36,“¿“‡Œ§,24,3427,0,66
2022/1/15,36,“¿“‡Œ§,30,3457,0,66
2022/1/16,36,“¿“‡Œ§,21,3478,0,66
2022/1/17,36,“¿“‡Œ§,24,3502,0,66
2022/1/18,36,“¿“‡Œ§,40,3542,0,66
2022/1/19,36,“¿“‡Œ§,45,3587,0,66
2022/1/20,36,“¿“‡Œ§,58,3645,0,66
2022/1/21,36,“¿“‡Œ§,57,3702,0,66
2022/1/22,36,“¿“‡Œ§,80,3782,0,66
2022/1/23,36,“¿“‡Œ§,69,3851,0,66
2022/1/24,36,“¿“‡Œ§,56,3907,0,66
2022/1/25,36,“¿“‡Œ§,92,3999,1,67
2022/1/26,36,“¿“‡Œ§,109,4108,0,67
2022/1/27,36,“¿“‡Œ§,141,4249,0,67
2022/1/28,36,“¿“‡Œ§,160,4409,0,67
2022/1/29,36,“¿“‡Œ§,163,4572,0,67
2022/1/30,36,“¿“‡Œ§,127,4699,0,67
2022/1/31,36,“¿“‡Œ§,130,4829,0,67
2022/2/1,36,“¿“‡Œ§,154,4983,1,68
2022/2/2,36,“¿“‡Œ§,168,5151,0,68
2022/2/3,36,“¿“‡Œ§,194,5345,0,68
2022/2/4,36,“¿“‡Œ§,192,5537,0,68
2022/2/5,36,“¿“‡Œ§,184,5721,0,68
2022/2/6,36,“¿“‡Œ§,174,5895,0,68
2022/2/7,36,“¿“‡Œ§,146,6041,1,69
2022/2/8,36,“¿“‡Œ§,157,6198,2,71
2022/2/9,36,“¿“‡Œ§,186,6384,0,71
2022/2/10,36,“¿“‡Œ§,330,6714,0,71
2022/2/11,36,“¿“‡Œ§,173,6887,0,71
2022/2/12,36,“¿“‡Œ§,124,7011,0,71
2022/2/13,36,“¿“‡Œ§,158,7169,0,71
2022/2/14,36,“¿“‡Œ§,129,7298,0,71
2022/2/15,36,“¿“‡Œ§,180,7478,0,71
2022/2/16,36,“¿“‡Œ§,251,7729,0,71
2022/2/17,36,“¿“‡Œ§,248,7977,0,71
2022/2/18,36,“¿“‡Œ§,242,8219,0,71
2022/2/19,36,“¿“‡Œ§,236,8455,0,71
2022/2/20,36,“¿“‡Œ§,239,8694,0,71
2022/2/21,36,“¿“‡Œ§,228,8922,2,73
2022/2/22,36,“¿“‡Œ§,225,9147,0,73
2022/2/23,36,“¿“‡Œ§,402,9549,0,73
2022/2/24,36,“¿“‡Œ§,195,9744,0,73
2022/2/25,36,“¿“‡Œ§,195,9939,0,73
2022/2/26,36,“¿“‡Œ§,361,10300,0,73
2022/2/27,36,“¿“‡Œ§,338,10638,1,74
2022/2/28,36,“¿“‡Œ§,223,10861,0,74
2022/3/1,36,“¿“‡Œ§,297,11158,0,74
2022/3/2,36,“¿“‡Œ§,280,11438,0,74
2022/3/3,36,“¿“‡Œ§,324,11762,0,74
2022/3/4,36,“¿“‡Œ§,280,12042,1,75
2022/3/5,36,“¿“‡Œ§,235,12277,0,75
2022/3/6,36,“¿“‡Œ§,225,12502,1,76
2022/3/7,36,“¿“‡Œ§,164,12666,0,76
